isolate_id,sample_accession,country_name,region,specimen_category,collection_year,country_raw,collection_site,collection_date,isolation_source,host,scientific_name,study_accession,center_name
ERR2510551,SAMEA1102223,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510552,SAMEA1102224,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510554,SAMEA1102232,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510558,SAMEA1102236,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510559,SAMEA1102237,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510563,SAMEA1102245,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510565,SAMEA1102247,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510567,SAMEA1102249,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510569,SAMEA1102254,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510570,SAMEA1102255,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510571,SAMEA1102256,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510575,SAMEA1102260,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510576,SAMEA1102261,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510578,SAMEA1102263,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510579,SAMEA1102264,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510580,SAMEA1102265,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510581,SAMEA1102266,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510582,SAMEA1102267,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510585,SAMEA1102282,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510586,SAMEA1102283,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510587,SAMEA1102284,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510588,SAMEA1102285,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510589,SAMEA1102286,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510592,SAMEA1102289,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510597,SAMEA1102294,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510599,SAMEA1102296,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510600,SAMEA1102297,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510602,SAMEA1102303,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510603,SAMEA1102304,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510604,SAMEA1102305,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510605,SAMEA1102306,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510606,SAMEA1102307,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510608,SAMEA1102309,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510610,SAMEA1102311,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510611,SAMEA1102312,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510612,SAMEA1102313,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510615,SAMEA1102316,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510616,SAMEA1102317,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510617,SAMEA1102318,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510620,SAMEA1102321,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510623,SAMEA1102325,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510624,SAMEA1102326,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510625,SAMEA1102327,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510626,SAMEA1102328,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510627,SAMEA1102329,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510631,SAMEA1102334,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510634,SAMEA1102337,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510635,SAMEA1102338,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510638,SAMEA1102341,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510639,SAMEA1102342,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510640,SAMEA1102343,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510641,SAMEA1102344,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510642,SAMEA1102345,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510645,SAMEA1102348,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510646,SAMEA1102349,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510647,SAMEA1102351,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510648,SAMEA1102352,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510649,SAMEA1102353,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510650,SAMEA1102354,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510651,SAMEA1102355,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510653,SAMEA1102357,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510654,SAMEA1102358,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510656,SAMEA1102360,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510657,SAMEA1102361,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510658,SAMEA1102362,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510661,SAMEA1102365,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510666,SAMEA1102402,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510667,SAMEA1102403,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510669,SAMEA1102405,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510671,SAMEA1102414,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510672,SAMEA1102415,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510673,SAMEA1102416,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510675,SAMEA1102418,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510676,SAMEA1102461,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510677,SAMEA1102462,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510683,SAMEA1102553,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510684,SAMEA1102554,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510685,SAMEA1102555,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510686,SAMEA1102556,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510687,SAMEA1102557,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510688,SAMEA1102560,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510691,SAMEA1102563,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510693,SAMEA1102568,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510695,SAMEA1102572,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510696,SAMEA1102573,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510699,SAMEA1102576,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510702,SAMEA1102582,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510708,SAMEA1102588,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510712,SAMEA1102617,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510714,SAMEA1102628,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510716,SAMEA1102631,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510717,SAMEA1102636,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510718,SAMEA1102638,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510719,SAMEA1102639,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510720,SAMEA1102640,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510722,SAMEA1102642,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510723,SAMEA1102643,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510724,SAMEA1102644,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510725,SAMEA1102645,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510726,SAMEA1102646,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510735,SAMEA1102655,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510757,SAMEA1102741,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510776,SAMEA1102772,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510793,SAMEA1102818,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510796,SAMEA1102821,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510811,SAMEA1102836,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510815,SAMEA1103089,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510817,SAMEA1103091,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510819,SAMEA1103093,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510823,SAMEA1103097,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510825,SAMEA1103099,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
ERR2510826,SAMEA1103100,,,,,,,,,,Mycobacterium tuberculosis,PRJEB25972,University of Oxford;Nuffield Department of Medicine (NDM);San Raffaele Scientific Institute
